OwnerUserId,VoteRatio_Python
731624,0.5
731634,0.15
731760,0.25
731819,0.25
731842,0.25
731881,0.09009009
731924,1
731963,0.088548602
732016,0.040145985
732035,0.714285714
732289,0.227272727
732362,0.028571429
732372,0.010452962
732375,0.125
732396,0.095238095
732472,0.5
732515,0.25
732521,0.3
732637,0
732663,0
732670,0.093023256
732788,0.25
732794,0.428571429
732833,0.1
732841,0.2
732855,0.25
732863,0.619047619
732866,0.2
732878,0.029411765
732885,0.5
732887,0
732896,0.0125
732912,0.25
732923,0.152542373
732931,0.5
732935,0.285714286
732967,0.5
732981,0
733004,0.282051282
733054,0.25
733095,0.363636364
733100,0.00952381
733134,0.111111111
733197,0.095652174
733213,0.011152416
733214,0.095238095
733217,1
733255,0.2
733291,0
733310,0.15
733313,0.016129032
733315,0.104166667
733402,0.16
733454,0.297297297
733455,0.2
733484,0.181818182
733491,0.25
733509,0.333333333
733547,0.333333333
733552,0.181818182
733583,0.011695906
733622,0.25
733642,0.076923077
733644,0.005524862
733687,0.56
733691,0.2
733707,0.428571429
733762,0.004347826
733779,0.012345679
733857,0
733927,0.321428571
733940,0.5
733961,0.25
734027,0.081081081
734062,0.043478261
734100,0.25
734153,0.025
734154,0.008333333
734223,0.2
734328,0.263157895
734349,0.5
734444,0.365638767
734449,0.142857143
734463,0.251219512
734497,0.333333333
734505,0.333333333
734506,-0.142857143
734512,0.25
734524,0.083333333
734568,0.047619048
734592,0.166666667
734647,0
734663,0.277777778
734666,0.333333333
734748,0.026315789
734761,0.3125
734765,0.333333333
734780,0
734805,0.5
734821,0
734861,-0.125
734886,0.333333333
734984,0.000581734
734994,0.25
735042,0.333333333
735050,-1
735051,0.25
735057,0.047619048
735070,0.227642276
735077,0.25
735096,0.333333333
735142,0
735148,0
735152,0.018518519
735176,0.333333333
735204,0.111111111
735304,0.318181818
735324,0
735357,1
735362,0.333333333
735368,0.333333333
735417,0.375
735445,0.230769231
735526,0.03030303
735534,0.280898876
735539,0.060240964
735600,0
735602,0.5
735622,0.25
735685,0.5
735688,0.066666667
735735,0.333333333
735756,0.005555556
735764,0.107692308
735777,0
735779,0.026604069
735893,0.133333333
735942,0.5
735977,0.257142857
735984,0.037037037
736033,0
736070,0.202020202
736078,0.25
736102,0.333333333
736151,0.366666667
736246,0.097222222
736253,0.317757009
736260,1.75
736264,0.25
736270,0.25
736306,0.227272727
736308,0.176470588
736320,1.333333333
736327,2
736358,0.5
736420,0.25
736454,0.1
736479,0.071428571
736578,0.333333333
736608,0.2
736615,0
736698,0.333333333
736724,0.333333333
736755,0.25
736901,0.25
736936,0.25
736937,0.020979021
736939,0.027027027
736951,0.333333333
736966,0.5
737040,0.0456621
737051,0.078651685
737079,0.25
737088,0.033333333
737164,1
737172,0.037974684
737181,0.214285714
737195,0.013333333
737201,0
737297,0.009456265
737308,0.099009901
737415,0
737514,0.2
737614,0.083333333
737640,0.265060241
737699,0.5
737791,0.258064516
737874,0.333333333
737927,0.25
738046,0.058394161
738114,0.055555556
738299,0.25
738346,0.2
738448,0
738467,0.2
738505,0.142857143
738534,0.55
738568,0.268292683
738640,0.5
738657,0.25
738675,0.066666667
738684,0.028571429
738698,0
738811,0.080052493
738816,0.285714286
738826,0.090909091
738838,0.018518519
738854,0.333333333
738896,0.134615385
738897,0.5
738911,0.153846154
738926,0.333333333
738928,0.125
738959,0.333333333
738963,0.034883721
739005,0.2
739282,0
739356,0
739427,0.2
739489,0.382653061
739541,0
739561,0.5
739589,0.5
739636,0.092436975
739637,0.25
739650,0.2
739687,0.2
739711,0.009569378
739733,0.375
739781,0.209302326
739807,0.397058824
739844,0.295454545
740006,0.228571429
740067,0.076271186
740143,0.333333333
740182,0
740202,-0.00952381
740316,0.108695652
740353,0.2
740379,0.2
740434,0.2
740478,0.052238806
740492,0.179487179
740523,0.466666667
740553,0.04
740612,0.2
740650,0.325581395
740784,0.2
740794,1
740810,0.25
740818,0.5
740825,0.090909091
740899,0.333333333
740922,0.111111111
740940,0.333333333
740941,0.333333333
741002,0.307692308
741048,0.038461538
741087,1
741099,0.007939509
741186,1
741237,0.222222222
741316,0.28
741442,0.119047619
741496,0.041666667
741592,0.888888889
741628,0.014563107
741720,0.35483871
741739,0
741795,0
741808,0.230769231
741933,0.096551724
741935,0.333333333
741970,0.050632911
742061,0.46875
742082,0.081850534
742126,0.019607843
742172,0
742173,0.05511811
742197,0
742245,0.384615385
742269,0.133333333
742339,0.5
742363,0
742390,0.035714286
742467,0.012987013
742501,0.25
742531,0
742560,0
742616,0.125
742620,0.166666667
742646,0.333333333
742662,0
742719,0.023809524
742723,0.153846154
742780,0.142857143
742830,0.5
742844,0.333333333
742881,0.25
742950,0.333333333
742958,0.5
742995,0.310344828
743034,1
743078,0.230769231
743119,0.2
743130,0.333333333
743139,0.073170732
743158,0.088235294
743188,0.2
743203,0.062937063
743206,0.007751938
743248,0.1
743308,0
743315,0.333333333
743334,0.263157895
743389,0.272727273
743396,0.2
743428,0.125
743481,0.111111111
743483,0.070175439
743517,0.166666667
743605,0.25
743610,0.333333333
743613,0.230769231
743626,0.428571429
743641,0.090909091
743670,0.5
743690,0.230769231
743704,0.25
743755,0.2
743761,0.08496732
743775,0.25203252
743800,0.5
743821,0.008130081
743877,-1
743897,0.333333333
744054,0
744062,0.333333333
744064,0.285714286
744071,0.118644068
744080,0.666666667
744119,0.333333333
744142,0.333333333
744150,0.5
744155,0
744165,0.641509434
744180,0.113636364
744276,0.214285714
744310,0.243902439
744350,0.052631579
744365,0.25
744413,0.055555556
744415,0.009090909
744436,0.010273973
744519,0
744616,-0.009259259
744629,0.054794521
744645,0.117647059
744676,1
744721,0.020942408
744726,1
744753,0.166666667
744774,0.25
744852,0
744916,0.153846154
744917,0.08974359
744922,0.291666667
745018,0.00591716
745127,0.008928571
745236,0.141025641
745277,0
745334,0.208333333
745378,0.064102564
745512,0.5
745557,0.229299363
745565,0.333333333
745623,0.304347826
745645,0.25
745680,0.333333333
745682,0.005291005
745719,0.119402985
745737,0.5
745760,0.2
745780,0.2
745812,0.071428571
745870,0.25
745915,1
745942,0.166666667
745945,0.25
745952,0.064516129
745985,0.2
746013,0.333333333
746029,0.5
746041,-0.014285714
746073,0.285714286
746153,0.392857143
746201,0.25
746346,0.035714286
746410,-0.090909091
746431,0.025423729
746437,0.058823529
746447,0.111111111
746513,0
746516,0.2
746553,0.183098592
746607,0.25
746614,0.03125
746661,0.333333333
746717,0.333333333
746804,0.24
746961,0.19047619
746963,0.269230769
746972,0.5
747126,0.038461538
747145,0.024096386
747179,0.181818182
747201,0.131868132
747209,0.25
747254,0.615384615
747275,0.027777778
747295,1
747370,0.333333333
747403,0.2
747444,0.166666667
747456,0.008196721
747465,0.166666667
747527,0.333333333
747544,0.218085106
747548,0.071428571
747695,0.027777778
747697,0.2
747704,0.083333333
747723,0.357142857
747804,0.083333333
747811,0
747822,0.209459459
747846,0.5
747906,0
747935,0.333333333
747944,0.058823529
747974,0.333333333
748032,0.2
748051,0
748122,0.5
748175,0.007113821
748211,0.25
748239,0.3
748257,0.14
748357,0.103202847
748448,0.166666667
748463,0
748468,0.333333333
748514,0.25
748650,0.2
748676,0.25
748701,0.047619048
748705,1
748731,0.166666667
748758,0.333333333
748858,0.262443439
748865,0.408163265
748876,0.140939597
748891,0.212121212
748902,0.2
748925,1
748993,0.333333333
749014,0.260869565
749029,0.052631579
749037,0.333333333
749051,0.25
749063,-0.033333333
749133,0.25
749174,0.107142857
749177,0.25
749181,0.023809524
749188,0.333333333
749213,0.5
749288,0.058823529
749302,0.119047619
749380,0
749428,1
749477,0.108367627
749514,0.227272727
749515,0.008695652
749521,0.010204082
749578,0.125
749618,0.041666667
749632,0.25
749698,-0.047619048
749734,0.046511628
749973,0.015463918
749988,0.401197605
750024,0.4375
750068,0.25
750142,0.09375
750298,0.333333333
750543,0.380952381
750603,0.015037594
750752,0.333333333
750921,0.2
750965,0.005586592
750970,0.5
750979,0.058823529
750987,0.333333333
751009,0.185185185
751022,0.253521127
751061,0.0625
751070,0.2
751073,0.4375
751098,0.3
751142,0
751152,0.111111111
751224,0.111111111
751241,0.352112676
751247,0.333333333
751269,0.25
751335,0.045454545
751393,0.166666667
751408,0
751421,0.5
751467,1
751545,0.086956522
751572,0.333333333
751620,0.1
751641,-0.009345794
751683,0.08
751698,0.189655172
751711,0
751969,0.00982801
751994,0.333333333
752007,0.333333333
752092,0.318181818
752150,0.125
752172,0.0625
752178,0.136363636
752297,0.016949153
752304,0.333333333
752397,0.052631579
752446,0.470588235
752454,0.5
752462,0.043650794
752467,0.454545455
752523,0.083333333
752540,0.2
752577,0.333333333
752601,0.384615385
752629,0.333333333
752649,0.5
752682,0.038461538
752726,0.112068966
752736,0
752843,0.052631579
752885,0.029411765
752901,0.014084507
752910,1
752944,0
753035,0.333333333
753051,0.216216216
753057,0.071428571
753103,0.5
753117,0.333333333
753119,0.25
753129,0
753135,0.5
753136,0.166666667
753142,1
753169,0
753171,0.32
753205,-0.037037037
753229,0.5
753278,0
753341,0.013818182
753346,0
753376,0.376344086
753382,0.333333333
753423,0.111111111
753484,0
753490,0.5
753657,0.5
753720,0.2
753731,0.5
753738,1
753806,0.210526316
753809,0.25
753861,0.333333333
753903,0.5
753906,1
753909,0.039473684
753956,0.175
753973,0.2
753986,0.181818182
754010,0.5
754087,0
754125,1
754141,0.322580645
754144,0
754172,0.238095238
754175,0.166666667
754207,0.5
754254,0.181818182
754288,0.117647059
754305,0.333333333
754320,0.173913043
754322,0.454545455
754357,0
754377,0.153846154
754386,0.333333333
754398,0.263157895
754416,0.2
754456,0.2
754477,0.043478261
754484,0.103448276
754516,0.071428571
754552,0.421052632
754623,0.333333333
754634,0.321428571
754676,0.333333333
754686,0.095238095
754734,0.136363636
754792,0.111111111
754860,0.5
754864,0.12195122
754956,0.355263158
754991,0.144827586
755064,0.333333333
755065,0.5
755161,0.25
755208,0.25
755229,0.175
755287,0
755306,0.065934066
755319,0.156626506
755336,0.333333333
755362,0.5
755371,0.101010101
755458,0.5
755481,0.223684211
755532,0.064935065
755602,0.090909091
755649,0.6
755671,0.208333333
755688,0.5
755793,0.166666667
755845,0.2
755915,0.166666667
755930,0.25
755934,0.088050314
755939,0.5
755964,0.05
756017,0.333333333
756029,0.5
756038,0
756056,0.023809524
756076,0.3
756120,0.108108108
756124,0.333333333
756147,0.055555556
756190,0
756228,0
756290,0.345238095
756329,0.14
756341,0.4
756369,0.090909091
756379,0.230769231
756391,0.272727273
756399,0.12371134
756408,0.333333333
756413,0.5
756421,0
756422,0.005181347
756428,0.333333333
756456,0.001923077
756566,0.247663551
756578,0.384615385
756597,0.145631068
756599,0.071428571
756773,0.045454545
756790,-0.018181818
756834,0.333333333
756894,0.464285714
756918,0.2
756944,1
756986,0.12244898
757108,0.208333333
757202,0.092307692
757203,0.333333333
757212,0.055555556
757256,0.2
757258,0.333333333
757293,0.065934066
757376,0.04
757382,0.25
757390,0.088235294
757412,1
757426,0.24
757435,0.5
757449,0.19047619
757509,0.2
757550,0
757589,0.40625
757687,0.2
757771,0.272727273
757806,0.076923077
757843,0.25
757845,0.052631579
757858,0.013888889
757955,0.083333333
757974,0.015
758143,0.5
758158,0.03902439
758207,0.2
758238,0.333333333
758255,0.5
758310,0.076923077
758408,0.75
758430,0.076923077
758446,0.0703125
758476,0.5
758486,0.25
758490,0.021505376
758588,0.007246377
758636,0.022222222
758664,0.076923077
758667,0.117647059
758668,0.2
758677,0.158730159
758734,0.208955224
758759,0
758766,0.105263158
758811,0.126984127
758817,0.6
758875,0.24742268
759019,0.005747126
759064,0.222222222
759065,0.2
759081,0.333333333
759123,0.030769231
759128,0
759169,0.2
759379,0
759422,0.260162602
759433,0.2
759485,0.263157895
759492,0.25
759517,0.4
759523,0.25
759560,0.25
759573,0.05
759620,0
759640,0
759664,0.25
759691,1
759714,0.018867925
759738,0.076923077
759780,0.2
759819,0.2
759872,0.25
759880,0.019543974
759889,0.25
759924,0.01754386
759941,0
759957,0.25
759962,0.333333333
759976,0.095238095
760038,0.25
760052,0.25
760117,0.5
760134,0.5
760135,0.3
760270,0.5
760284,0.333333333
760287,0.25
760365,0.25
760394,0.3
760418,0.25
760432,0.333333333
760440,0.208333333
760458,0
760499,0.5
760585,0.035714286
760592,0.5
760626,0.071428571
760630,0
760680,0.12
760693,0
760705,0.333333333
760746,0.02892562
760767,0.294117647
760782,0.2
760783,0.176470588
760797,0.277777778
760816,0.184615385
760839,0.071428571
760905,0.011527378
760932,0.055555556
760977,0.5
761029,0.159722222
761090,0.059734513
761132,0.019230769
761180,0.145631068
761277,0.333333333
761296,0.026315789
761313,0.246153846
761330,0.01050175
761350,0.015384615
761375,0.4
761387,0.5
761427,0.003745318
761446,0.2
761485,0.173913043
761490,0.2
761492,0.150214592
761620,0.010989011
761625,0.25
761639,0.333333333
761685,0.25
761715,0.333333333
761731,0.181818182
761751,0.2
761766,0.384615385
761767,0.035714286
761782,0.333333333
761823,0.5
761915,0.333333333
761948,0.2
762002,0.25
762027,0
762136,0.240740741
762141,0.5
762148,0.333333333
762174,0.273809524
762312,0
762391,0.25
762435,0.055555556
762455,0.333333333
762461,0.010989011
762494,0.307692308
762622,0.25
762630,-0.016666667
762659,0.027027027
762668,0
762676,1
762815,0.333333333
762886,0.142241379
762888,0.25
762916,0.333333333
762983,0.2
763053,0.000949668
763124,1
763134,0.235294118
763151,0.3125
763191,1
763243,0.25
763256,0.115473441
763269,0.198275862
763285,0.363636364
763305,0.311440678
763365,0.25
763399,0.25
763410,0.066666667
763435,0.5
763439,0
763505,0.201772324
763549,1
763557,0.05
763560,0.051851852
763607,0
763621,0.083333333
763654,0.276595745
763678,0.095238095
763705,0.06122449
763835,0.047619048
763840,0.5
763850,0.029411765
763912,0.125
763940,0.25
764054,0.5
764065,0.44
764114,0
764149,0.333333333
764174,0.111111111
764182,0.093896714
764189,0.25
764288,0.909090909
764322,0.333333333
764344,-1
764357,0.098039216
764386,0.007518797
764392,-0.153846154
764463,0.074074074
764489,0.25
764492,0.25
764495,0.166666667
764529,0.111111111
764532,0.692307692
764538,0.5
764547,-0.043478261
764568,1
764592,0.051162791
764638,0.058823529
764640,1
764684,0.055555556
764690,0.5
764704,0.25
764723,0.102040816
764729,0.2
764734,0.034090909
764746,0
764756,0.375
764782,0.25
764820,0.5
764870,0.035714286
764881,0.333333333
764914,0.021052632
764968,0.027777778
765000,1
765011,0.033333333
765015,0.413043478
765103,0.476190476
765117,0.2
765132,0.310344828
765182,0.055555556
765205,0.333333333
765294,0.018691589
765317,0
765346,1
765357,0.067885117
765393,0.25
765397,0.129032258
765398,0.3
765409,0.113636364
765443,-1
765462,0
765547,0.333333333
765579,0.05
765615,0.045454545
765626,0.045454545
765702,0.058823529
765705,0.5
765757,0.153846154
765827,0.5
765836,0.192982456
765867,0.333333333
765886,0.029411765
766005,0.25
766022,0.03030303
766068,0.25
766118,0.072727273
766182,0.357142857
766251,0.010676157
766257,0.454545455
766264,0.007518797
766347,0.333333333
766371,0.25
766422,0.5
766475,0.193069307
766544,0.314285714
766622,0.333333333
766658,0.15942029
766672,0.157894737
766717,0.5
766719,0
766748,1
766759,0.5
766767,0.032258065
766778,0.041666667
766789,0.090909091
766796,0.264705882
766812,0.2
766813,0.5
766910,0.25
766931,0
766952,0.142857143
766953,0.105263158
766955,0.017241379
766968,1
767157,0.333333333
767244,0.187335092
767252,1
767303,0
767356,0.333333333
767368,0.083333333
767442,0.125
767538,0
767543,0.006622517
767624,0
767653,0.0078125
767688,1
767733,0.2
767760,0.028571429
767835,0
767924,0.176470588
767992,0.090909091
767993,0.176470588
768115,0.214285714
768125,0.038461538
768138,0.117647059
768183,0.042553191
768194,0.066666667
768223,0.2
768322,0.24
768329,0.5
768335,0.032608696
768380,0.222222222
768425,0.5
768440,0.5
768493,0.333333333
768497,0.166666667
768537,0.011904762
768551,0.5
768552,0.234042553
768574,1
768592,1
768615,0.333333333
768636,0.2
768638,1
768640,0.285714286
768665,0.043478261
768681,0.064516129
768685,0.333333333
768733,0.25
768737,1
768766,0.333333333
768778,0.106382979
768779,0.01025641
768790,0.25
768828,0.333333333
768830,0
768848,0
768894,0.073394495
768928,0.03125
768938,0.325581395
768976,0
769023,-0.6
769078,0.090909091
769157,0.25
769174,0.333333333
769285,0.25
769308,0.333333333
769333,0.043478261
769349,0.114285714
769384,0.082159624
769397,0.104166667
769408,0
769464,-0.6
769478,0.5
769485,0.1
769486,0.333333333
769498,0.166666667
769529,0.25
769548,0.333333333
769568,0.260869565
769572,1
769714,0.076923077
769792,0.166666667
769910,0.333333333
769925,0.25
769930,0.25
769933,0.25
770019,0.011235955
770022,0.028571429
770023,0.117647059
770042,1
770058,0.333333333
770103,0.166666667
770155,0.202531646
770195,0
770199,0.25
770270,0.014981273
770335,0.2
770345,0.057142857
770373,0.074626866
770380,0.5
770390,0.266666667
770443,0.5
770469,0.206896552
770476,0.125
770497,0.5
770512,0.25
770513,0.057692308
770544,0.136363636
770560,0.2
770582,0.333333333
770646,0.083333333
770679,0.068965517
770719,0.090909091
770761,0.130434783
770815,0.333333333
770825,0.333333333
770908,0
770950,0.19047619
770966,0.333333333
771073,0.285714286
771224,0.333333333
771329,0.323529412
771336,0.2
771362,0.25
771374,0.571428571
771404,0.090909091
771407,0.333333333
771453,0
771469,0.03125
771524,0
771589,0.2
771610,0.333333333
771612,0
771631,0.333333333
771740,0.340425532
771771,0.052631579
771779,0.4
771790,0.127272727
771806,0.25
771848,0.225
771929,0.333333333
771932,0.333333333
771995,0.314814815
772136,0.5
772247,0.5
772249,0.101796407
772288,0
772358,0.5
772378,0.5
772401,0.178082192
772487,0.353846154
772542,0.333333333
772607,0.5
772627,0.5
772649,0.218181818
772654,0.216216216
772678,0
772724,0.5
772726,0.006024096
772816,0.147058824
772821,0.142857143
772922,0.043478261
772985,0.046511628
772992,0.142857143
773017,0.014492754
773040,0.08
773042,0.01980198
773079,0.181818182
773132,0.333333333
773142,0.086206897
773210,0.028455285
773231,0.123076923
773263,0.005154639
773328,0.24137931
773389,0.063291139
773465,0.066666667
773494,0.166666667
773536,0
773556,0
773562,0.030769231
773592,0.25
773595,-0.009174312
773606,0.012987013
773651,3
773667,0
773694,0.014184397
773744,0.058823529
773753,0.333333333
773754,0.333333333
773761,0.168421053
773769,1
773776,0.142857143
773782,0.066666667
773785,0.333333333
773856,1
773883,0.017857143
773885,0.06122449
773888,0.333333333
773921,0.05952381
773932,1
773963,0.125
773987,0.25
774019,0.333333333
774116,0.5
774130,0.333333333
774163,0.575757576
774166,0.4
774183,0.004830918
774191,0.5
774201,0.333333333
774236,0.047493404
774246,1
774282,0
774297,0.272727273
774331,1
774336,0
774340,0
774380,0
774405,1
774408,0.25
774480,0.333333333
774549,0.318181818
774560,0.5
774601,0.25
774661,0.269230769
774699,0.1
774706,0.2
774724,0.25
774764,0.166666667
774800,0
774840,0
774888,0.333333333
774937,0.5
775023,0.19047619
775039,0.119047619
775066,0.269565217
775105,0.125
775144,1
775172,0.5
775195,0.029411765
775302,0.5
775317,0.25
775388,0.391304348
775423,0.333333333
775452,0.5
775478,0.5
775490,0.125
775517,0.25
775523,0.017241379
775559,0
775568,0.2
775623,0
775624,-0.002325581
775744,0
775748,0.2
775766,-0.028571429
775793,0.5
775806,0.005555556
775825,0.058823529
775936,0.006564551
775954,0.086021505
775982,0.033898305
776001,0.214285714
776037,0.045454545
776053,0.055555556
776081,0.555555556
776084,0.160493827
776103,0.2
776108,0.333333333
776237,0.083333333
776262,0.5
776268,0.166666667
776322,0.146341463
776350,0
776358,1
776370,0.25
776396,0.5
776447,0.142857143
776452,0.333333333
776462,0
776499,0.25
776548,0
776558,0.5
776580,0.034482759
776614,0.088495575
776617,0.013157895
776704,0.2
776739,0.086956522
776795,0.5
776836,0.5
776890,0.042735043
776927,0.018181818
776942,0.319148936
776956,0.142857143
777000,0.5
777049,0.25
777050,0.04587156
777076,0.166666667
777082,0.5
777110,0.25
777186,0.018518519
777225,0.212837838
777291,0.333333333
777297,0.045454545
777359,0
777377,0.111111111
777466,0.027972028
777474,0
777546,0.2
777593,0.025641026
777695,0.06557377
777706,0.222222222
777745,0.333333333
777775,0.125
777796,0.153846154
777847,1
777894,0.333333333
777927,0.333333333
777928,-0.001503759
777942,0.066666667
777979,0.5
777980,0.125
778001,0.322580645
778057,0.058823529
778152,0.5
778161,0.333333333
778189,0.269230769
778218,0.2
778224,0.02739726
778234,0.040192926
778245,-0.008733624
778261,0.333333333
778274,1
778299,0.5
778308,0
778311,0.25
778352,0.057971014
778366,0.25
778367,0.142857143
778533,0.147058824
778572,0.098360656
778617,0.333333333
778632,0.5
778691,0.25
778694,0.12605042
778858,0.041237113
778870,1
778887,0.2
778942,0.281012658
779007,0.555555556
779027,0.158730159
779090,0
779111,0.000396668
779135,0.089385475
779199,0.065789474
779200,0.426229508
779301,0.142857143
779357,0.136363636
779417,0
779420,0.171428571
779429,-0.2
779476,0.033898305
779501,0.12244898
779526,0.705882353
779532,0.25
779534,0.333333333
779608,0.076923077
779626,0.25
779656,0.090909091
779666,0.04
779686,0.2
779706,0.333333333
779714,0.24137931
779784,0.015384615
779813,0.233333333
779856,0.142857143
779895,0.294117647
779920,0.027659574
779924,0.086956522
779948,0.049019608
779969,0.205882353
779970,-0.057142857
780088,0.1
780125,0.166666667
780198,0.097902098
780263,0.2
780267,0.333333333
780276,0.5
780281,0.026595745
780288,0.111111111
780347,0.222222222
780350,0
780392,0.016949153
780400,0.444444444
780415,0.314814815
780454,1
780507,0.113207547
780525,0.666666667
780584,0.1875
780703,0.5
780719,0.363636364
780855,0.2
780862,0.333333333
780872,0.5
780998,0.095890411
781088,0.178571429
781150,0.617647059
781180,0.5
781199,-0.023391813
781242,0.236363636
781247,0.2
781303,0.003442341
781329,0.210526316
781430,0.2
781439,0.02173913
781447,0.25
781588,0.010309278
781620,0.01793722
781669,0.016611296
781673,0.210526316
781684,0.142857143
781695,0.16
781711,0.5
781723,0.043956044
781743,0.054054054
781756,0.5
781864,0.108527132
781878,0
781909,0.111524164
781921,0.2
781928,0
781969,0.153846154
781981,0.217391304
782015,0.333333333
782045,0
782063,0.114130435
782104,-0.001485884
782114,0.155172414
782147,0.5
782168,0
782234,0.333333333
782308,0.015625
782320,0.222222222
782478,0.055555556
782513,0.25
782529,0.12745098
782550,1
782590,1
782593,0.5
782728,0.333333333
782813,0.111111111
782821,0.25
782850,0.2
782868,0.045454545
782880,0
782932,0.230769231
782941,1
782997,0.037037037
783000,0.033333333
783010,0.102564103
783017,0.149484536
783019,0.333333333
783033,0
783049,0.333333333
783071,0.028169014
783106,0.045454545
783131,0.5
783150,0.25
783176,0
783189,0.173913043
783280,-0.01
783284,0.004310345
783291,0.3
783296,0.2
783478,0.057692308
783479,0
783557,0.392857143
783561,0.5
783620,0.102564103
783647,0.07751938
783657,0.211764706
783663,0.006622517
783666,0.25
783667,0.2
783681,0.001111111
783848,0.073813708
783855,0.125
783866,0.2
783884,0.333333333
783978,0.210526316
784001,0.333333333
784095,0.25
784192,0
784257,0.25
784266,0.090909091
784287,0.1
784311,0
784342,0.25
784345,0.020253165
784369,0.533333333
784374,0.5
784385,0.022988506
784411,0.25
784455,0.263157895
784530,-0.142857143
784533,0.059701493
784564,0
784593,0.066666667
784606,0
784627,0.333333333
784637,0.00727802
784671,0.133333333
784684,0.2
784700,0.333333333
784743,0.230769231
784756,0.071428571
784761,0.035714286
784811,0.25
784826,0.5
784831,0.04
784844,0.25
784947,0.2
784994,-0.666666667
785021,0.017857143
785129,0
785151,0.357142857
785190,0.071428571
785214,0.054054054
785215,0.044642857
785254,0.166666667
785255,0.2
785318,0
785324,0.363636364
785349,0.001881468
785400,0.096774194
785405,0.3
785454,0.067073171
785487,0.2
785494,0.03960396
785542,0.166666667
785557,0.105263158
785573,0.5
785582,0.25
785605,0
785636,0.052631579
785653,0.25
785731,0.25
785806,0
785808,0.363636364
785974,0
786020,0.127659574
786027,0.230769231
786107,0.012605042
786125,0.014184397
786128,0
786130,0.25
786136,0.042553191
786225,0.25
786233,0.181818182
786235,0.4
786272,1
786279,0.009259259
786284,0.166180758
786285,1
786343,0.333333333
786351,0.076923077
786399,0.2
786400,0.333333333
786463,0.028571429
786467,0.333333333
786481,0.333333333
786487,0.004424779
786505,0.333333333
786539,0.24
786540,0.272727273
786555,0.340909091
786559,0.5
786584,0.5
786593,0.25
786629,0.5
786631,0.5
786635,0.272727273
786637,0.2
786644,0.082051282
786676,0.086956522
786691,0.086956522
786699,0.190140845
786728,0.5
786753,0.122605364
786774,0
786783,0.085365854
786795,0.1875
786802,0.2
786902,0.333333333
787069,-1
787122,0.304347826
787155,0.5
787209,0
787229,0.214285714
787319,0.123595506
787358,0.333333333
787367,0.058139535
787430,0.333333333
787467,0
787511,0.222222222
787618,0.035714286
787634,0.2
787645,0.037151703
787716,0.142857143
787720,0
787765,0.06122449
787802,0.434482759
787822,0.015625
787824,0
787828,0.004366812
787842,0.216666667
787871,0.5
787873,0.004950495
787881,0
787897,0.2
787921,0.166666667
788017,0.333333333
788022,1
788032,0.333333333
788054,0.107142857
788064,0.142857143
788067,0.037383178
788072,-0.093023256
788077,0.083333333
788078,0.464285714
788088,0
788101,0.009615385
788129,0.333333333
788134,-0.022222222
788153,0.169491525
788219,0.333333333
788228,0.1375
788239,0.25
788337,0.101234568
788340,0.25
788349,0.037037037
788355,0.209876543
788401,0.2
788411,0.010752688
788452,0.222222222
788462,0.617647059
788475,0.311594203
788508,0.2
788512,0.333333333
788524,0
788553,0.00273224
788615,0.25
788619,-0.1
788635,0.27027027
788700,0.074468085
788712,0.5
788720,0.25
788722,0
788783,0
788800,-0.045454545
788804,0.333333333
788853,-0.047619048
788889,0.333333333
788985,0.01369863
789021,0.285714286
789070,0.028846154
789181,0.304347826
789185,0.25
789191,0.108108108
789213,0.130952381
789214,-0.009950249
789215,0.363636364
789294,0.181818182
789308,0.064705882
789320,0.054263566
789333,0.333333333
789339,0.25
789394,0.4
789408,0.375
789417,0.25
789425,0.090909091
789478,0.333333333
789511,-1
789532,0.5
789545,0.025
789550,0.2
789567,0
789577,0.333333333
789593,0.012755102
789649,0.357142857
789655,0.013888889
789671,0.133333333
789691,0.252941176
789698,1
789750,0.085561497
789798,0.166666667
789826,0.25
789854,0.25
789904,1
789927,0.228782288
789977,0.052631579
790032,0.222222222
790075,0.25
790098,0.142857143
790111,0.017857143
790115,0.454545455
790119,0.2
790149,0.044444444
790155,0.2
790221,0.333333333
790243,0.333333333
790318,0.25
790377,0
790387,0.209302326
790395,0.2
790436,0.1
790454,0
790468,0
790474,0.357142857
790491,0.333333333
790565,0.189655172
790701,0.037037037
790708,0.333333333
790713,0.043478261
790719,0.333333333
790993,0.060606061
791006,0.2
791022,0.004731861
791038,0.25
791074,0.333333333
791082,0.5
791150,-0.041666667
791162,0.043478261
791194,0.076923077
791208,0.25
791229,0.1
791236,1
791238,0.166666667
791253,0.5
791262,0.333333333
791306,0.333333333
791318,0.5
791333,0.5
791335,0.093360996
791345,0.094736842
791394,1
791395,0.125
791406,0.010156971
791430,0.05
791435,0.111111111
791462,0.204301075
791479,0.5
791553,0.161290323
791563,0.25
791583,0.153846154
791637,0.5
791664,0
791684,0.25
791713,0.110690634
791776,0.271186441
791777,0.25
791793,0.209302326
791892,0
791921,0.2
791953,0.163636364
791989,0.5
791995,0.2
792002,-0.333333333
792032,0.105263158
792036,0.5
792066,0.02
792178,0
792211,0.333333333
792217,0
792238,0.054794521
792258,0.333333333
792359,0.025
792398,0.333333333
792478,0
792516,0.153846154
792564,0.120689655
792589,0.133333333
792613,0.04
792657,0.24
792665,0.2
792700,-0.4
792705,0.04950495
792731,0.025
