Id,PostId,IsAnonymous,VoteTypeId,CreationDate
"24739","6464431","True","3","2011-07-18 19:10:52"
"24740","1355990","True","2","2011-07-18 19:11:11"
"24741","1327002","True","3","2011-07-18 19:11:12"
"24742","5998420","False","3","2011-07-18 19:11:37"
"24743","134944","False","2","2011-07-18 19:11:40"
"24744","456371","True","2","2011-07-18 19:11:53"
"24745","1187338","True","2","2011-07-18 19:11:55"
"24746","456918","True","2","2011-07-18 19:11:57"
"24747","1031335","False","2","2011-07-18 19:12:00"
"24748","5484810","True","2","2011-07-18 19:12:00"
"24749","2789242","True","2","2011-07-18 19:12:08"
"24750","6123036","True","2","2011-07-18 19:12:08"
"24751","3104982","True","2","2011-07-18 19:12:18"
"24752","3104964","True","2","2011-07-18 19:12:22"
"24753","3104921","True","2","2011-07-18 19:12:25"
"24755","3281257","True","2","2011-07-18 19:12:34"
"24757","2663993","True","3","2011-07-18 19:12:46"
"24758","278242","False","2","2011-07-18 19:12:53"
"24759","1465076","True","3","2011-07-18 19:12:55"
"24762","5493663","False","2","2011-07-18 19:13:18"
"24763","6010740","True","2","2011-07-18 19:13:23"
"24764","1584717","True","2","2011-07-18 19:13:32"
"24765","1011126","True","2","2011-07-18 19:13:49"
"24766","2813947","True","2","2011-07-18 19:14:17"
"24767","275018","False","2","2011-07-18 19:14:19"
"24768","5760821","True","2","2011-07-18 19:14:25"
"24769","597201","True","2","2011-07-18 19:14:29"
"24770","3761322","True","2","2011-07-18 19:14:45"
"24771","5452708","False","2","2011-07-18 19:14:53"
"24772","3000079","True","3","2011-07-18 19:14:55"
"24773","2129402","True","3","2011-07-18 19:15:00"
"24774","2129374","True","3","2011-07-18 19:15:01"
"24775","6323982","True","2","2011-07-18 19:15:14"
"24776","3724357","True","2","2011-07-18 19:15:16"
"24777","1349318","True","2","2011-07-18 19:16:25"
"24778","2665634","True","2","2011-07-18 19:16:28"
"24779","523844","True","3","2011-07-18 19:16:29"
"24780","2806528","True","2","2011-07-18 19:16:32"
"24781","523853","True","3","2011-07-18 19:16:33"
"24782","523854","True","2","2011-07-18 19:16:39"
"24783","523855","True","3","2011-07-18 19:16:42"
"24784","6359670","True","2","2011-07-18 19:17:29"
"24785","5121449","True","2","2011-07-18 19:17:31"
"24786","4916881","True","2","2011-07-18 19:17:41"
"24787","4916902","True","2","2011-07-18 19:17:43"
"24788","4916898","True","2","2011-07-18 19:17:45"
"24789","4051041","True","2","2011-07-18 19:17:49"
"24790","828554","True","3","2011-07-18 19:17:52"
"24791","6736866","False","2","2011-07-18 19:17:57"
"24792","4981035","True","2","2011-07-18 19:18:01"
"24793","6738137","False","2","2011-07-18 19:18:23"
"24794","3102808","True","3","2011-07-18 19:18:24"
"24795","2900520","False","2","2011-07-18 19:18:40"
"24796","3585618","False","2","2011-07-18 19:19:00"
"24797","6723271","True","2","2011-07-18 19:19:07"
"24798","4443547","False","2","2011-07-18 19:19:09"
"24799","534462","True","3","2011-07-18 19:19:10"
"24800","4840064","False","2","2011-07-18 19:19:17"
"24801","2150503","True","2","2011-07-18 19:19:25"
"24802","186058","True","2","2011-07-18 19:19:40"
"24803","97697","True","2","2011-07-18 19:19:59"
"24804","6738147","False","3","2011-07-18 19:20:11"
"24805","1650123","True","3","2011-07-18 19:20:14"
"24806","3528916","False","2","2011-07-18 19:20:25"
"24807","6738172","False","2","2011-07-18 19:20:25"
"24808","6738170","False","2","2011-07-18 19:20:30"
"24809","1984186","True","2","2011-07-18 19:20:33"
"24810","1580596","True","3","2011-07-18 19:20:49"
"24811","5592752","True","3","2011-07-18 19:21:09"
"24812","145539","True","3","2011-07-18 19:21:25"
"24813","5701719","True","3","2011-07-18 19:21:27"
"24814","1497777","False","2","2011-07-18 19:21:32"
"24815","2649151","True","2","2011-07-18 19:21:37"
"24816","3408084","True","2","2011-07-18 19:21:43"
"24817","5191122","True","2","2011-07-18 19:21:45"
"24818","1639262","True","3","2011-07-18 19:21:56"
"24819","2235768","True","2","2011-07-18 19:22:03"
"24820","584320","True","2","2011-07-18 19:22:03"
"24821","3992111","True","2","2011-07-18 19:22:21"
"24822","6737882","False","3","2011-07-18 19:22:43"
"24823","331920","True","3","2011-07-18 19:22:47"
"24824","6737855","False","3","2011-07-18 19:22:51"
"24825","712761","True","3","2011-07-18 19:22:56"
"24826","506301","True","2","2011-07-18 19:23:33"
"24827","6735420","False","2","2011-07-18 19:23:35"
"24829","4813284","True","2","2011-07-18 19:23:43"
"24830","2808375","False","2","2011-07-18 19:23:47"
"24831","5356178","True","3","2011-07-18 19:23:56"
"24833","61719","True","2","2011-07-18 19:24:08"
"24834","1185058","True","2","2011-07-18 19:24:09"
"24835","1242300","False","3","2011-07-18 19:24:54"
"24837","6738229","False","2","2011-07-18 19:24:54"
"24838","6682260","True","2","2011-07-18 19:24:58"
"24839","1242119","False","2","2011-07-18 19:25:04"
"24841","5250058","True","2","2011-07-18 19:25:34"
"24842","467616","True","2","2011-07-18 19:25:43"
"24843","977457","True","2","2011-07-18 19:26:03"
"24844","389799","False","2","2011-07-18 19:26:07"
"24845","310014","False","3","2011-07-18 19:26:23"
"24846","2347001","True","3","2011-07-18 19:26:27"
"24847","2130814","True","3","2011-07-18 19:26:38"
"24848","608183","True","3","2011-07-18 19:26:56"
"24849","1244285","True","3","2011-07-18 19:27:07"
"24850","1462124","True","2","2011-07-18 19:27:09"
"24851","2513306","True","2","2011-07-18 19:27:18"
"24853","1642109","True","2","2011-07-18 19:27:47"
"24854","394176","True","3","2011-07-18 19:27:49"
"24855","397048","True","3","2011-07-18 19:27:55"
"24856","397039","True","3","2011-07-18 19:27:58"
"24857","467216","True","3","2011-07-18 19:28:01"
"24858","1456028","True","2","2011-07-18 19:28:06"
"24859","6736970","True","2","2011-07-18 19:28:07"
"24860","577221","True","3","2011-07-18 19:28:09"
"24861","537743","True","3","2011-07-18 19:28:10"
"24862","2821708","True","2","2011-07-18 19:28:13"
"24864","3140569","True","3","2011-07-18 19:28:14"
"24865","2453735","True","2","2011-07-18 19:28:17"
"24866","845382","True","2","2011-07-18 19:28:26"
"24867","1456025","True","3","2011-07-18 19:28:26"
"24868","885888","True","2","2011-07-18 19:28:33"
"24869","1480901","True","3","2011-07-18 19:28:56"
"24870","1248756","True","3","2011-07-18 19:29:18"
"24871","398529","True","2","2011-07-18 19:29:26"
"24873","212993","True","2","2011-07-18 19:29:39"
"24874","4201813","True","2","2011-07-18 19:30:08"
"24875","3595182","True","2","2011-07-18 19:30:23"
"24876","740662","False","2","2011-07-18 19:30:27"
"24877","4371693","False","2","2011-07-18 19:30:31"
"24878","6054366","False","3","2011-07-18 19:30:32"
"24879","2187834","True","2","2011-07-18 19:30:38"
"24880","6697301","False","2","2011-07-18 19:30:52"
"24881","4606691","True","2","2011-07-18 19:31:07"
"24882","3417728","True","2","2011-07-18 19:31:20"
"24883","1185175","True","3","2011-07-18 19:31:46"
"24884","1667105","True","3","2011-07-18 19:31:58"
"24885","1161500","True","2","2011-07-18 19:31:58"
"24886","3354588","True","3","2011-07-18 19:32:46"
"24887","233553","True","2","2011-07-18 19:33:16"
"24888","2071375","True","2","2011-07-18 19:33:21"
"24889","746309","True","3","2011-07-18 19:33:47"
"24890","4186003","True","2","2011-07-18 19:33:55"
"24891","5104422","True","2","2011-07-18 19:34:00"
"24892","397418","True","3","2011-07-18 19:34:11"
"24893","4244498","True","2","2011-07-18 19:34:24"
"24894","2821569","True","2","2011-07-18 19:34:29"
"24895","4359238","True","3","2011-07-18 19:34:32"
"24896","3819192","True","2","2011-07-18 19:34:40"
"24897","4174355","True","3","2011-07-18 19:35:03"
"24898","2448816","True","2","2011-07-18 19:35:07"
"24899","5860507","True","2","2011-07-18 19:35:11"
"24900","1085466","True","2","2011-07-18 19:35:15"
"24901","4808292","True","3","2011-07-18 19:35:18"
"24902","1080445","True","2","2011-07-18 19:35:34"
"24903","5725308","True","3","2011-07-18 19:35:40"
"24904","4360446","True","2","2011-07-18 19:35:41"
"24905","4682051","True","3","2011-07-18 19:35:49"
"24906","6199917","True","2","2011-07-18 19:36:40"
"24907","1838411","True","2","2011-07-18 19:36:55"
"24908","3708857","False","2","2011-07-18 19:37:28"
"24909","2274512","True","2","2011-07-18 19:37:29"
"24910","4599308","False","2","2011-07-18 19:37:30"
"24911","475763","True","3","2011-07-18 19:37:32"
"24912","5652022","True","2","2011-07-18 19:37:34"
"24913","6717586","False","2","2011-07-18 19:38:11"
"24914","429148","True","3","2011-07-18 19:38:31"
"24915","431391","True","3","2011-07-18 19:38:32"
"24916","4656234","False","3","2011-07-18 19:38:38"
"24917","1530433","True","2","2011-07-18 19:38:46"
"24918","4842210","True","2","2011-07-18 19:39:22"
"24919","1193466","False","2","2011-07-18 19:39:40"
"24920","4605331","True","2","2011-07-18 19:39:41"
"24921","6510426","True","2","2011-07-18 19:39:49"
"24922","510269","False","2","2011-07-18 19:39:53"
"24923","1911043","True","3","2011-07-18 19:40:00"
"24924","6337053","True","2","2011-07-18 19:40:51"
"24925","6702351","False","2","2011-07-18 19:40:52"
"24926","6738399","False","2","2011-07-18 19:40:55"
"24927","4218278","False","2","2011-07-18 19:41:03"
"24928","5904619","False","2","2011-07-18 19:41:07"
"24929","6668054","True","3","2011-07-18 19:41:09"
"24930","201597","True","2","2011-07-18 19:41:36"
"24931","238028","True","2","2011-07-18 19:41:41"
"24932","6737815","False","2","2011-07-18 19:41:52"
"24933","5232","False","2","2011-07-18 19:41:55"
"24934","3819826","True","2","2011-07-18 19:42:11"
"24935","454315","False","3","2011-07-18 19:42:16"
"24936","3057668","False","2","2011-07-18 19:43:02"
"24937","1285938","False","2","2011-07-18 19:43:04"
"24938","2715048","True","3","2011-07-18 19:43:06"
"24939","1285932","False","2","2011-07-18 19:43:07"
"24940","5025037","True","3","2011-07-18 19:43:19"
"24941","2698054","False","2","2011-07-18 19:43:22"
"24942","4953944","True","3","2011-07-18 19:43:23"
"24943","6738452","False","2","2011-07-18 19:43:29"
"24944","3325944","True","2","2011-07-18 19:43:29"
"24945","3806056","False","3","2011-07-18 19:43:30"
"24946","6735446","False","3","2011-07-18 19:43:33"
"24947","55645","True","2","2011-07-18 19:43:39"
"24948","300517","True","3","2011-07-18 19:43:53"
"24949","6737829","False","2","2011-07-18 19:44:04"
"24950","2530","True","2","2011-07-18 19:44:06"
"24951","5161396","True","2","2011-07-18 19:44:08"
"24952","2881433","True","2","2011-07-18 19:44:20"
"24953","12635","True","2","2011-07-18 19:44:27"
"24954","4914744","False","2","2011-07-18 19:44:37"
"24955","321028","True","2","2011-07-18 19:45:06"
"24956","725348","True","2","2011-07-18 19:45:17"
"24957","1459114","False","3","2011-07-18 19:45:28"
"24958","5310372","True","2","2011-07-18 19:45:34"
"24959","108265","False","2","2011-07-18 19:45:40"
"24960","4563708","False","2","2011-07-18 19:45:40"
"24961","4388099","True","2","2011-07-18 19:46:27"
"24962","5423026","True","3","2011-07-18 19:46:34"
"24963","316969","True","2","2011-07-18 19:46:39"
"24964","5329707","True","3","2011-07-18 19:46:48"
"24965","2679139","True","2","2011-07-18 19:47:22"
"24966","3398492","False","2","2011-07-18 19:47:23"
"24967","6730266","True","2","2011-07-18 19:47:23"
"24968","5964550","True","2","2011-07-18 19:47:27"
"24969","3391783","False","2","2011-07-18 19:47:29"
"24970","4968037","False","2","2011-07-18 19:47:38"
"24971","2679092","True","2","2011-07-18 19:47:42"
"24972","274769","True","2","2011-07-18 19:47:45"
"24973","1219679","True","3","2011-07-18 19:47:48"
"24974","1867112","True","2","2011-07-18 19:47:52"
"24975","3866972","False","2","2011-07-18 19:47:58"
"24976","4894046","False","3","2011-07-18 19:48:30"
"24977","6730097","True","2","2011-07-18 19:49:10"
"24978","365214","True","2","2011-07-18 19:49:18"
"24979","6519395","True","3","2011-07-18 19:49:28"
"24980","6479872","True","2","2011-07-18 19:49:28"
"24981","5157883","True","2","2011-07-18 19:49:34"
"24982","478898","True","2","2011-07-18 19:49:34"
"24983","6702869","False","2","2011-07-18 19:49:42"
"24984","6738328","False","2","2011-07-18 19:49:43"
"24985","2147328","True","2","2011-07-18 19:49:48"
"24986","2147908","True","2","2011-07-18 19:49:57"
"24987","2578470","True","3","2011-07-18 19:50:00"
"24988","6449048","True","2","2011-07-18 19:50:00"
"24989","203469","True","3","2011-07-18 19:50:13"
"24990","4482439","True","2","2011-07-18 19:50:13"
"24991","4484826","True","2","2011-07-18 19:50:15"
"24992","6729971","True","2","2011-07-18 19:50:36"
"24993","5626208","True","2","2011-07-18 19:51:24"
"24994","1610692","True","2","2011-07-18 19:51:42"
"24995","5249575","True","2","2011-07-18 19:51:54"
"24996","108603","False","2","2011-07-18 19:52:03"
"24997","886314","False","2","2011-07-18 19:52:15"
"24998","359894","True","3","2011-07-18 19:52:21"
"24999","6681365","True","3","2011-07-18 19:52:52"
"25000","5092439","True","2","2011-07-18 19:52:56"
"25001","123032","True","3","2011-07-18 19:53:12"
"25002","5092509","True","2","2011-07-18 19:53:13"
"25003","162903","True","3","2011-07-18 19:53:14"
"25004","189167","True","2","2011-07-18 19:53:15"
"25005","123022","True","3","2011-07-18 19:53:16"
"25006","123007","True","3","2011-07-18 19:53:19"
"25008","1229924","True","2","2011-07-18 19:53:31"
"25009","5319621","True","2","2011-07-18 19:53:46"
"25010","5450968","True","3","2011-07-18 19:53:52"
"25011","2357740","True","3","2011-07-18 19:53:56"
"25012","81991","True","2","2011-07-18 19:53:57"
"25013","2359027","True","3","2011-07-18 19:53:58"
"25014","2357430","True","3","2011-07-18 19:54:01"
"25015","4765627","True","3","2011-07-18 19:54:06"
"25016","82170","True","2","2011-07-18 19:54:06"
"25017","5461096","True","3","2011-07-18 19:54:13"
"25018","1244699","True","2","2011-07-18 19:54:29"
"25020","2000148","True","2","2011-07-18 19:54:47"
"25022","1235604","True","3","2011-07-18 19:55:26"
"25023","4019625","False","2","2011-07-18 19:55:31"
"25024","6009143","True","3","2011-07-18 19:55:49"
"25025","6388002","True","2","2011-07-18 19:55:56"
"25026","3639269","True","3","2011-07-18 19:56:07"
"25027","3267097","False","2","2011-07-18 19:56:22"
"25028","4270169","True","2","2011-07-18 19:56:25"
"25030","3267102","False","2","2011-07-18 19:56:51"
"25031","2525884","True","2","2011-07-18 19:56:52"
"25032","814433","True","2","2011-07-18 19:57:03"
"25033","3393526","True","2","2011-07-18 19:57:03"
"25034","5300534","False","3","2011-07-18 19:57:10"
"25035","5187293","False","3","2011-07-18 19:57:22"
"25036","2654026","True","2","2011-07-18 19:57:35"
"25037","1984688","True","3","2011-07-18 19:57:37"
"25038","6680843","False","2","2011-07-18 19:57:45"
"25039","965163","True","2","2011-07-18 19:57:47"
"25040","6457292","False","2","2011-07-18 19:58:00"
"25041","6456710","False","2","2011-07-18 19:58:05"
"25042","2722188","True","2","2011-07-18 19:58:08"
"25043","300237","False","2","2011-07-18 19:58:18"
"25044","787758","False","2","2011-07-18 19:58:20"
"25045","3006858","True","2","2011-07-18 19:58:25"
"25047","5742543","True","2","2011-07-18 19:58:38"
"25048","167051","True","3","2011-07-18 19:58:54"
"25049","4227759","True","3","2011-07-18 19:59:02"
"25050","1355612","True","2","2011-07-18 19:59:16"
"25051","886728","True","2","2011-07-18 19:59:26"
"25052","896539","True","2","2011-07-18 19:59:33"
"25053","439447","True","3","2011-07-18 19:59:46"
"25054","3008684","False","2","2011-07-18 20:00:12"
"25055","6475841","True","2","2011-07-18 20:00:27"
"25056","2852186","True","3","2011-07-18 20:00:45"
"25057","381950","False","2","2011-07-18 20:01:17"
"25058","2088022","False","2","2011-07-18 20:01:19"
"25059","2168890","False","2","2011-07-18 20:01:28"
"25060","1414443","True","2","2011-07-18 20:01:40"
"25061","682343","True","2","2011-07-18 20:01:43"
"25062","597932","False","2","2011-07-18 20:01:44"
"25063","360982","True","2","2011-07-18 20:01:55"
"25064","3546086","True","3","2011-07-18 20:02:02"
"25065","2086713","True","2","2011-07-18 20:02:04"
"25066","1225114","True","3","2011-07-18 20:02:31"
"25067","436662","True","3","2011-07-18 20:02:50"
"25068","5041088","True","3","2011-07-18 20:03:00"
"25069","6726905","False","2","2011-07-18 20:03:19"
"25070","755693","True","3","2011-07-18 20:03:28"
"25071","4118140","True","3","2011-07-18 20:03:34"
"25072","1644676","True","3","2011-07-18 20:03:49"
"25073","2390793","True","3","2011-07-18 20:03:56"
"25074","37476","True","2","2011-07-18 20:04:03"
"25075","4619943","False","3","2011-07-18 20:04:05"
"25076","1861813","False","3","2011-07-18 20:04:22"
"25077","2671990","True","2","2011-07-18 20:04:25"
"25078","6733353","False","2","2011-07-18 20:05:26"
"25079","298708","True","2","2011-07-18 20:05:29"
"25081","4583180","True","3","2011-07-18 20:05:33"
"25082","979950","False","2","2011-07-18 20:05:39"
"25083","6738624","False","2","2011-07-18 20:05:58"
"25084","2913858","True","2","2011-07-18 20:05:58"
"25085","5147802","True","2","2011-07-18 20:06:05"
"25086","6470755","False","2","2011-07-18 20:06:07"
"25087","1302006","True","2","2011-07-18 20:06:10"
"25088","2453509","False","2","2011-07-18 20:06:10"
"25089","1390351","True","2","2011-07-18 20:06:20"
"25090","144219","True","2","2011-07-18 20:06:25"
"25091","205081","True","2","2011-07-18 20:06:33"
"25092","4885687","True","2","2011-07-18 20:06:49"
"25093","6732192","False","2","2011-07-18 20:06:54"
"25094","2002392","True","2","2011-07-18 20:06:57"
"25095","910157","True","2","2011-07-18 20:07:10"
"25096","910151","True","2","2011-07-18 20:07:16"
"25097","3077095","True","2","2011-07-18 20:07:27"
"25098","3038804","True","3","2011-07-18 20:07:29"
"25099","3066862","False","3","2011-07-18 20:07:34"
"25100","3038777","True","3","2011-07-18 20:07:34"
"25101","295303","True","2","2011-07-18 20:07:37"
"25102","4932571","True","2","2011-07-18 20:08:28"
"25103","2632240","True","2","2011-07-18 20:08:33"
"25104","5248958","False","2","2011-07-18 20:08:34"
"25105","1990728","False","2","2011-07-18 20:08:42"
"25106","589689","True","2","2011-07-18 20:08:59"
"25107","2535114","True","2","2011-07-18 20:09:25"
"25108","5958510","True","3","2011-07-18 20:09:40"
"25109","1310076","True","2","2011-07-18 20:09:42"
"25110","5348717","True","3","2011-07-18 20:10:04"
"25111","538793","True","2","2011-07-18 20:10:16"
"25112","6738673","False","2","2011-07-18 20:10:26"
"25113","2465648","True","2","2011-07-18 20:11:11"
"25114","2467630","True","2","2011-07-18 20:11:16"
"25115","514678","True","3","2011-07-18 20:11:25"
"25116","6737778","False","2","2011-07-18 20:11:28"
"25117","3768024","True","3","2011-07-18 20:11:33"
"25118","6737993","False","2","2011-07-18 20:11:41"
"25119","991284","False","2","2011-07-18 20:11:52"
"25120","6143539","True","2","2011-07-18 20:12:07"
"25121","646649","True","3","2011-07-18 20:12:10"
"25122","6273037","True","2","2011-07-18 20:12:25"
"25123","729062","True","2","2011-07-18 20:12:29"
"25124","6730092","False","2","2011-07-18 20:12:41"
"25125","4806860","True","2","2011-07-18 20:12:44"
"25126","1421924","True","2","2011-07-18 20:12:52"
"25127","3296150","True","2","2011-07-18 20:13:07"
"25128","577502","True","2","2011-07-18 20:13:14"
"25129","2224076","True","2","2011-07-18 20:13:37"
"25130","6470883","True","2","2011-07-18 20:13:40"
"25131","5349154","False","2","2011-07-18 20:13:51"
"25132","1624321","True","3","2011-07-18 20:14:05"
"25133","5731991","True","3","2011-07-18 20:14:07"
"25134","1742184","True","3","2011-07-18 20:14:11"
"25135","945922","True","2","2011-07-18 20:14:18"
"25136","1298573","True","3","2011-07-18 20:14:18"
"25137","5057274","False","3","2011-07-18 20:14:20"
"25138","4213322","True","3","2011-07-18 20:14:35"
"25139","1990461","True","3","2011-07-18 20:15:09"
"25140","720450","True","2","2011-07-18 20:15:26"
"25141","2819949","False","2","2011-07-18 20:15:31"
"25142","3708333","True","3","2011-07-18 20:15:35"
"25143","1990417","True","2","2011-07-18 20:15:42"
"25144","6397897","True","3","2011-07-18 20:15:44"
"25145","3452125","True","2","2011-07-18 20:15:47"
"25147","3452183","True","2","2011-07-18 20:15:55"
"25148","1114287","True","3","2011-07-18 20:16:03"
"25149","119136","True","2","2011-07-18 20:16:03"
"25150","2619155","True","2","2011-07-18 20:16:08"
"25151","631972","True","2","2011-07-18 20:16:14"
"25152","441429","False","2","2011-07-18 20:16:19"
"25153","2262710","True","2","2011-07-18 20:16:26"
"25154","4059708","False","2","2011-07-18 20:16:28"
"25155","5581229","True","2","2011-07-18 20:16:42"
"25156","6113132","False","2","2011-07-18 20:16:57"
"25157","2737593","True","2","2011-07-18 20:16:57"
"25158","221193","True","2","2011-07-18 20:17:09"
"25159","4007674","False","2","2011-07-18 20:17:15"
"25160","3997113","True","2","2011-07-18 20:17:16"
"25161","2351651","False","2","2011-07-18 20:17:16"
"25162","621549","True","2","2011-07-18 20:17:17"
"25163","5547331","False","2","2011-07-18 20:17:31"
"25165","3673789","False","2","2011-07-18 20:17:45"
"25166","6115033","True","2","2011-07-18 20:18:26"
"25167","4310293","True","3","2011-07-18 20:18:33"
"25168","3330616","True","2","2011-07-18 20:19:06"
"25169","638980","True","2","2011-07-18 20:19:21"
"25170","3183955","True","3","2011-07-18 20:19:40"
"25171","439222","True","3","2011-07-18 20:19:47"
"25172","3292773","True","2","2011-07-18 20:19:49"
"25173","3522729","True","2","2011-07-18 20:19:52"
"25174","362474","True","3","2011-07-18 20:19:55"
"25175","5596898","False","2","2011-07-18 20:20:09"
"25176","3989802","True","3","2011-07-18 20:20:34"
"25177","1066781","True","3","2011-07-18 20:20:44"
"25178","6734288","False","2","2011-07-18 20:21:00"
"25179","6738805","True","2","2011-07-18 20:21:03"
"25180","1067053","True","3","2011-07-18 20:21:09"
"25181","1066760","True","2","2011-07-18 20:21:22"
"25183","6738911","False","2","2011-07-18 20:21:28"
"25184","35999","True","3","2011-07-18 20:21:45"
"25185","687442","True","2","2011-07-18 20:21:51"
"25186","1615494","True","2","2011-07-18 20:22:00"
"25187","3910961","True","2","2011-07-18 20:22:11"
"25188","6738891","False","2","2011-07-18 20:23:04"
"25189","2389275","True","2","2011-07-18 20:23:13"
"25190","3030174","True","2","2011-07-18 20:23:16"
"25191","452354","True","2","2011-07-18 20:23:21"
"25192","2791730","True","3","2011-07-18 20:23:25"
"25193","246813","False","3","2011-07-18 20:24:00"
"25194","6738157","False","3","2011-07-18 20:24:00"
"25195","3284804","True","3","2011-07-18 20:24:04"
"25196","6738799","False","2","2011-07-18 20:24:14"
"25197","6738892","False","2","2011-07-18 20:24:41"
"25198","1145583","True","3","2011-07-18 20:24:43"
"25199","126279","True","3","2011-07-18 20:24:49"
"25200","6439982","True","2","2011-07-18 20:25:18"
"25202","2508294","False","2","2011-07-18 20:25:26"
"25204","392926","False","2","2011-07-18 20:25:27"
"25206","2586598","True","3","2011-07-18 20:25:37"
"25207","3250146","True","2","2011-07-18 20:25:40"
"25209","6738914","False","2","2011-07-18 20:26:12"
"25210","2565231","True","2","2011-07-18 20:26:28"
"25211","285575","True","2","2011-07-18 20:27:01"
"25212","762870","True","3","2011-07-18 20:27:10"
"25213","6737481","False","2","2011-07-18 20:27:21"
"25214","3398378","True","2","2011-07-18 20:28:17"
"25215","3398431","True","2","2011-07-18 20:28:21"
"25216","131202","True","2","2011-07-18 20:28:25"
"25217","6700672","False","2","2011-07-18 20:28:47"
"25218","4727106","True","2","2011-07-18 20:29:03"
"25219","221189","True","2","2011-07-18 20:29:08"
"25220","6738312","False","2","2011-07-18 20:29:25"
"25221","499158","True","2","2011-07-18 20:29:47"
"25222","6415942","True","2","2011-07-18 20:29:56"
"25223","5866614","True","2","2011-07-18 20:29:56"
"25224","552362","True","2","2011-07-18 20:30:21"
"25225","3224274","True","3","2011-07-18 20:30:25"
"25226","6137843","True","2","2011-07-18 20:30:45"
"25227","4118770","True","2","2011-07-18 20:30:59"
"25228","3108937","True","2","2011-07-18 20:31:17"
"25229","5761039","True","2","2011-07-18 20:31:19"
"25230","4449592","False","2","2011-07-18 20:31:28"
"25231","1549854","False","2","2011-07-18 20:31:46"
"25232","6589584","True","2","2011-07-18 20:31:58"
"25233","4454754","True","2","2011-07-18 20:32:08"
"25234","2268885","True","2","2011-07-18 20:32:14"
"25235","818265","True","2","2011-07-18 20:32:14"
"25236","855376","True","2","2011-07-18 20:32:15"
"25237","6067822","True","2","2011-07-18 20:32:32"
"25238","808690","True","3","2011-07-18 20:32:59"
"25239","512494","False","2","2011-07-18 20:33:19"
"25240","806470","True","2","2011-07-18 20:33:19"
"25241","576542","True","2","2011-07-18 20:33:27"
"25242","1984881","True","2","2011-07-18 20:33:36"
"25243","6545129","True","2","2011-07-18 20:33:39"
"25244","5439357","False","3","2011-07-18 20:34:07"
"25245","5268846","True","2","2011-07-18 20:34:31"
"25246","2068","True","2","2011-07-18 20:34:36"
"25247","826957","True","2","2011-07-18 20:34:45"
"25248","4433240","True","2","2011-07-18 20:34:57"
"25249","6714943","True","2","2011-07-18 20:35:01"
"25250","1517581","True","2","2011-07-18 20:35:01"
"25251","4002981","True","3","2011-07-18 20:35:20"
"25252","2734730","False","2","2011-07-18 20:36:18"
"25253","485110","False","3","2011-07-18 20:36:24"
"25254","552756","True","2","2011-07-18 20:36:33"
"25255","6290129","True","2","2011-07-18 20:36:39"
"25256","73919","True","2","2011-07-18 20:36:46"
"25257","1712328","True","2","2011-07-18 20:37:45"
"25258","5005960","True","2","2011-07-18 20:38:07"
"25259","2699096","True","3","2011-07-18 20:38:09"
"25260","6739027","False","2","2011-07-18 20:38:53"
"25261","5619536","True","3","2011-07-18 20:38:57"
"25262","6213536","True","3","2011-07-18 20:39:18"
"25263","2727255","True","3","2011-07-18 20:39:36"
"25264","2448681","True","2","2011-07-18 20:39:51"
"25265","4299165","True","2","2011-07-18 20:39:53"
"25266","1724180","True","3","2011-07-18 20:39:59"
"25267","1176923","True","2","2011-07-18 20:40:02"
"25268","1737325","True","3","2011-07-18 20:40:03"
"25269","4025966","True","2","2011-07-18 20:40:12"
"25270","4203222","True","2","2011-07-18 20:40:21"
"25271","4241855","True","2","2011-07-18 20:40:25"
"25272","6389599","True","2","2011-07-18 20:40:26"
"25273","139397","True","2","2011-07-18 20:40:36"
"25274","2947343","True","3","2011-07-18 20:40:36"
"25275","2269816","True","2","2011-07-18 20:40:42"
"25276","5911300","False","2","2011-07-18 20:40:54"
"25277","1422390","True","3","2011-07-18 20:41:20"
"25278","6738885","True","2","2011-07-18 20:41:30"
"25279","584306","True","2","2011-07-18 20:41:36"
"25280","3411831","True","3","2011-07-18 20:41:41"
"25281","326945","True","2","2011-07-18 20:41:49"
"25282","4624602","True","2","2011-07-18 20:42:27"
"25283","1453682","True","3","2011-07-18 20:42:55"
"25285","2074783","True","3","2011-07-18 20:43:28"
"25286","288070","False","2","2011-07-18 20:43:37"
"25289","415609","True","2","2011-07-18 20:43:50"
"25290","3877220","True","3","2011-07-18 20:44:07"
"25291","4344283","True","2","2011-07-18 20:44:08"
"25292","2074709","True","2","2011-07-18 20:44:08"
"25293","747571","True","2","2011-07-18 20:44:09"
"25294","2074690","True","2","2011-07-18 20:44:11"
"25295","6677976","True","2","2011-07-18 20:45:05"
"25296","1645174","True","3","2011-07-18 20:45:29"
"25298","6083580","True","2","2011-07-18 20:45:41"
"25299","44708","True","2","2011-07-18 20:45:51"
"25300","6160247","True","3","2011-07-18 20:45:55"
"25301","6021753","True","3","2011-07-18 20:46:08"
"25302","2474606","True","3","2011-07-18 20:46:15"
"25303","1181832","True","2","2011-07-18 20:46:31"
"25304","1248943","True","2","2011-07-18 20:46:37"
"25305","129243","True","2","2011-07-18 20:46:41"
"25306","1248855","True","3","2011-07-18 20:46:41"
"25307","983382","True","2","2011-07-18 20:46:42"
"25308","848293","True","2","2011-07-18 20:47:07"
